,DEPOT,C001,C002,C003,C004,C005,C006,C007,C008,C009,C010,C011,C012,C013,C014,C015,C016,C017,C018,C019,C020,C021,C022,C023,C024,C025,C026,C027,C028,C029,C030,C031,C032,C033,C034,C035,C036,C037,C038,C039,C040,C041,C042,C043,C044,C045,C046,C047,C048,C049,C050,C051,C052,C053,C054,C055,C056,C057,C058,C059,C060,C061,C062,C063,C064,C065,C066,C067,C068,C069,C070,C071,C072,C073,C074,C075,C076,C077,C078,C079,C080,C081,C082,C083,C084,C085,C086,C087,C088,C089,C090,C091,C092,C093,C094,C095,C096,C097,C098,C099,C100,C101,C102,C103,C104,C105,C106,C107,C108,C109,C110,C111,C112,C113,C114,C115,C116,C117,C118,C119,C120,C121,C122,C123,C124,C125,C126,C127,C128,C129,C130,C131,C132,C133,C134,C135,C136,C137,C138,C139,C140,C141,C142,C143,C144,C145,C146,C147,C148,C149,C150,C151,C152,C153,C154,C155,C156,C157,C158,C159,C160,C161,C162,C163,C164,C165,C166,C167,C168,C169,C170,C171,C172,C173,C174,C175,C176,C177,C178,C179,C180,C181,C182,C183,C184,C185,C186,C187,C188,C189,C190,C191,C192,C193,C194,C195,C196,C197,C198,C199,C200,EVS01816,EVS03706,EVS01192,EVS00826,EVS01689,EVS04365,EVS01245,EVS02923,EVS02443,EVS00810,EVS00552,EVS04298,EVS04889,EVS02893,EVS04734,EVS01509,EVS02225,EVS04773,EVS01283,EVS02094,EVS03684,EVS04400,EVS00534,EVS02556,EVS01342,EVS03542,EVS02273,EVS03776,EVS04293,EVS00405
C047,637.4,1169.2,1187.8,1798.2,1278.6,1105.1,904.9,1322.1,918.9,281.1,144.5,847.6,1150.4,798.4,513.9,839.0,558.4,703.5,933.3,1237.1,458.1,955.3,1453.6,499.9,564.5,886.6,649.8,768.3,224.4,708.5,534.1,2026.7,995.2,320.3,393.5,733.4,718.6,1183.4,530.1,886.3,1028.6,630.2,341.5,492.0,843.3,686.4,1496.3,0.0,812.3,1087.5,1322.1,1264.7,1588.3,730.6,2151.7,13.7,437.3,420.0,887.6,1520.5,1039.2,361.1,810.5,906.7,1159.6,604.1,1440.9,244.2,515.1,436.9,1380.8,1796.4,925.1,700.8,197.7,674.5,1087.2,579.7,762.0,182.6,985.8,570.7,1071.4,957.2,863.1,1766.6,1195.4,437.1,1343.2,757.8,453.3,1187.1,630.1,751.7,1190.0,397.1,658.3,1205.0,628.1,762.8,783.0,719.3,1744.1,737.1,1198.1,1311.8,857.6,597.9,1111.4,998.1,1085.2,328.7,831.6,1082.3,378.8,1304.6,205.3,441.7,1047.8,995.2,865.2,988.8,1135.5,1758.2,1183.6,1751.5,1382.1,1179.7,674.8,728.7,749.1,1158.1,1153.6,437.3,1183.8,446.4,1057.8,638.9,1667.8,1445.4,827.0,534.7,1394.7,1181.7,770.6,991.7,1076.8,124.9,1021.6,549.7,743.6,801.4,764.3,1059.8,735.9,399.0,105.3,457.6,417.0,2110.7,393.7,824.7,422.3,892.6,288.9,1645.0,585.0,865.9,677.6,676.9,320.7,865.1,272.6,990.4,928.1,1692.4,1047.7,761.6,1149.4,748.1,928.9,746.4,921.9,991.0,667.5,1281.0,616.2,980.9,872.1,1166.3,1034.8,1169.1,1278.7,781.5,1126.6,1019.3,258.0,674.3,2228.9,1516.7,2106.5,268.6,665.4,754.8,1721.5,705.8,1395.8,699.1,1158.6,1762.3,409.7,386.9,2124.7,1068.1,862.5,1633.4,1104.7,1228.2,661.7,1124.7,948.6,749.6,1800.6,417.0,1788.3,677.6,1685.8,1380.6,519.5,1200.9,1095.0
C048,1275.8,1907.0,1710.6,2152.3,1801.4,1842.9,1427.7,1176.0,1557.3,902.4,897.4,1370.4,1684.9,1436.8,1155.8,1477.4,1196.8,1476.0,1485.3,1875.5,1091.1,1534.8,1307.5,1162.0,1254.9,1458.8,1288.2,1406.7,877.4,1346.9,1056.9,2665.1,1518.0,843.1,865.3,1371.8,481.8,1717.9,1162.1,1514.8,1551.8,1268.6,871.7,1130.4,1481.9,1324.8,1350.2,861.3,0.0,819.0,2053.8,1903.1,2163.1,1369.0,2790.1,875.0,1107.5,1058.4,741.5,2158.9,1677.6,994.9,664.4,1646.8,1798.0,1193.8,2079.3,891.1,1153.5,1000.4,2019.2,2434.8,1504.6,1339.2,850.7,1312.9,1725.6,1241.8,1400.4,1043.9,1723.6,1336.7,1709.8,1485.3,1501.5,2405.0,1833.8,882.1,1938.8,467.3,1091.7,1721.6,224.7,535.1,1828.4,876.3,1296.7,1899.4,1266.5,1545.4,1422.4,450.8,2382.5,591.0,1052.0,1834.6,1496.0,1187.6,1837.5,1727.9,1723.6,948.3,1354.4,1655.8,901.6,1943.0,852.2,694.7,1785.6,1633.6,542.1,1627.2,1773.9,2396.6,1809.9,2389.9,2002.3,1753.2,280.9,505.3,1531.7,1731.6,1777.6,775.2,1822.2,929.6,1580.6,492.8,2217.5,1968.2,1515.2,1271.7,1990.3,1704.5,1293.4,1630.1,1656.3,788.5,1723.3,1021.5,1383.5,647.9,618.2,1735.5,1258.7,919.3,774.3,1200.1,889.9,2749.1,797.9,1461.9,1204.9,1415.4,870.8,2260.6,1223.4,1504.3,1316.0,1447.0,873.0,719.0,944.1,1720.3,1507.6,2217.4,1575.8,1400.0,1722.9,1418.3,1508.4,1384.8,1560.3,1667.0,1219.5,1919.4,1376.6,712.4,1509.3,1804.7,1710.5,1807.5,1999.9,586.3,1765.0,1592.3,788.2,1412.0,2867.3,1370.6,2744.9,915.5,1419.8,1393.2,2134.5,1488.4,2034.2,430.6,1797.0,2400.7,929.2,909.7,2763.1,1695.2,1500.9,1487.3,1690.0,1907.7,1362.2,1698.2,1672.1,1388.0,2149.9,939.8,2426.7,1339.7,2205.8,1234.5,1028.0,1839.3,1733.4
C049,1004.5,1635.7,1439.3,1939.7,1530.1,1571.6,1156.4,963.4,1286.0,631.1,626.1,1099.1,1413.6,1165.5,884.5,1206.1,925.5,1204.7,1214.0,1604.2,819.8,1263.5,1094.9,890.7,983.6,1187.5,1016.9,1135.4,606.1,1075.6,785.6,2393.8,1246.7,571.8,594.0,1100.5,359.9,1446.6,890.8,1243.5,1280.5,997.3,600.4,859.1,1210.6,1053.5,1137.6,590.0,445.5,0.0,1782.5,1631.8,1891.8,1097.7,2518.8,603.7,836.2,787.1,528.9,1887.6,1406.3,723.6,451.8,1375.5,1526.7,922.5,1808.0,619.8,882.2,729.1,1747.9,2163.5,1233.3,1067.9,579.4,1041.6,1454.3,970.5,1129.1,772.6,1452.3,1065.4,1438.5,1214.0,1230.2,2133.7,1562.5,610.8,1667.5,399.1,820.4,1450.3,263.3,393.0,1557.1,605.0,1025.4,1628.1,995.2,1274.1,1151.1,352.5,2111.2,378.4,839.4,1563.3,1224.7,916.3,1566.2,1456.6,1452.3,677.0,1083.1,1384.5,630.3,1671.7,580.9,423.4,1514.3,1362.3,506.5,1355.9,1502.6,2125.3,1538.6,2118.6,1731.0,1481.9,308.0,370.0,1260.4,1460.3,1506.3,503.9,1550.9,658.3,1309.3,280.2,2004.9,1696.9,1243.9,1000.4,1719.0,1433.2,1022.1,1358.8,1385.0,517.2,1452.0,750.2,1112.2,442.7,405.6,1464.2,987.4,648.0,503.0,928.8,618.6,2477.8,526.6,1190.6,933.6,1144.1,599.5,2012.1,952.1,1233.0,1044.7,1175.7,601.7,506.4,672.8,1449.0,1236.3,2004.8,1304.5,1128.7,1451.6,1147.0,1237.1,1113.5,1289.0,1395.7,948.2,1648.1,1105.3,614.1,1238.0,1533.4,1439.2,1536.2,1728.6,422.8,1493.7,1321.0,516.9,1140.7,2596.0,1158.0,2473.6,644.2,1148.5,1121.9,1921.9,1217.1,1762.9,332.3,1525.7,2129.4,657.9,638.4,2491.8,1423.9,1229.6,1274.7,1418.7,1636.4,1090.9,1426.9,1400.8,1116.7,1937.3,668.5,2155.4,1068.4,1993.2,1021.9,756.7,1568.0,1462.1
C050,900.0,217.0,703.0,1923.7,713.3,266.1,938.9,2565.6,683.7,1324.6,1264.5,1031.5,660.4,818.3,979.8,795.0,947.0,790.8,1484.4,667.4,1077.9,657.7,2697.1,945.1,933.6,687.3,906.1,905.9,1344.4,966.0,1215.6,2152.2,961.2,1275.6,1287.7,1079.0,1962.1,677.4,1114.9,630.8,682.2,995.0,1461.5,1040.0,798.6,867.6,2739.8,1355.4,2055.8,2331.0,0.0,268.6,536.1,810.4,2277.2,1341.7,1029.8,1010.8,2131.1,1646.0,768.3,1096.3,2054.0,632.8,779.9,1006.2,1566.4,1411.2,958.3,1260.0,1148.3,1921.9,649.5,906.3,1317.7,875.4,864.1,922.1,894.0,1490.0,372.7,826.2,800.5,611.8,779.4,1892.1,241.2,1369.5,250.4,2001.3,1013.3,697.1,1873.6,1995.2,620.3,1329.5,901.1,308.8,863.8,699.6,722.0,1962.8,1869.6,1980.6,2441.6,823.2,795.9,1000.0,247.3,391.6,446.2,1145.4,756.7,592.3,1286.1,233.7,1482.2,1556.2,326.7,504.6,2108.7,716.2,477.2,1883.7,362.2,1877.0,175.8,457.9,1918.3,1972.2,699.4,584.5,313.9,1385.5,525.5,1252.6,794.8,1882.4,1793.3,956.8,592.6,995.3,251.0,801.9,1045.7,719.0,517.0,1480.3,509.5,1411.5,806.0,2044.9,2007.8,454.7,904.8,1265.9,1405.8,958.9,1237.4,2236.2,1318.7,927.6,1020.1,790.0,1289.1,1770.5,914.7,711.8,871.3,759.7,1254.0,2108.6,1258.9,375.1,664.0,1817.9,609.8,889.5,575.8,841.0,651.5,812.5,834.3,605.4,1218.6,260.7,919.1,2224.4,944.3,588.5,484.1,936.6,88.3,2025.0,894.1,526.0,1378.0,725.5,2354.4,2760.2,2232.0,1435.6,753.7,802.7,1847.0,688.3,1521.3,1942.6,896.6,1887.8,1224.2,1276.0,2250.2,374.5,774.9,2876.9,442.1,264.2,780.3,551.1,440.7,864.7,1926.1,1226.6,1913.8,896.6,1811.3,2624.1,1238.8,631.2,862.5
C051,759.6,294.6,796.6,1783.3,825.2,343.7,1016.5,2425.2,557.7,1306.0,1178.5,1109.1,738.0,692.3,1057.4,655.7,806.6,868.4,1562.0,527.0,937.5,735.3,2556.7,1022.7,839.4,764.9,765.7,765.5,1258.4,840.0,1293.2,2011.8,1038.8,1293.9,1365.3,953.0,1821.7,771.0,988.9,708.4,759.8,854.6,1375.5,899.6,658.2,765.7,2599.4,1278.0,1915.4,2190.6,304.9,0.0,486.0,670.0,2136.8,1264.3,940.9,870.4,1990.7,1505.6,642.3,955.9,1913.6,708.1,639.5,1083.8,1426.0,1270.8,817.9,1119.6,1007.9,1781.5,727.1,765.9,1231.7,735.0,738.1,999.7,768.0,1412.6,450.3,903.8,674.5,689.4,639.0,1751.7,100.8,1447.1,431.3,1860.9,872.9,774.7,1733.2,1854.8,479.9,1407.1,760.7,353.8,748.9,777.2,799.6,1822.4,1729.2,1840.2,2301.2,935.1,669.9,1077.6,324.9,469.2,326.3,1005.0,834.3,669.9,1314.8,169.3,1341.8,1496.2,404.3,433.6,1968.3,590.2,336.8,1743.3,523.8,1736.6,356.7,569.8,1777.9,1831.8,777.0,696.4,391.5,1463.1,385.1,1330.2,872.4,1742.0,1652.9,1068.7,670.2,1072.9,431.9,913.8,1123.3,593.0,594.6,1377.6,587.1,1489.1,883.6,1904.5,1867.4,532.3,982.4,1343.5,1265.4,1036.5,1315.0,2095.8,1396.3,801.6,1044.8,867.6,1300.8,1630.1,774.3,572.3,730.9,837.3,1295.5,1968.2,1240.3,452.7,741.6,1677.5,687.4,763.5,687.7,713.0,729.1,672.1,695.5,562.0,1296.2,125.1,996.7,2084.0,818.3,448.1,561.7,796.2,231.6,1884.6,753.7,603.6,1292.0,803.1,2214.0,2619.8,2091.6,1295.2,831.3,662.3,1706.6,765.9,1380.9,1802.2,770.6,1747.4,1301.8,1353.6,2109.8,452.1,648.9,2736.5,519.7,226.4,857.9,663.0,518.3,724.3,1785.7,1304.2,1773.4,974.2,1670.9,2483.7,1316.4,490.8,722.1
C052,1094.6,576.1,806.8,2118.3,814.1,625.2,1034.1,2642.4,892.7,1409.1,1454.2,1136.9,768.9,1027.3,1140.3,990.7,1141.6,1093.5,1583.7,862.0,1272.5,734.2,2773.9,1082.0,1174.4,763.8,1100.7,1100.5,1452.7,1175.0,1300.8,2346.8,1057.4,1352.1,1364.2,1288.0,2038.9,781.2,1323.9,872.7,790.7,1189.6,1548.4,1234.6,993.2,1100.7,2816.6,1545.1,2132.6,2407.8,586.4,497.5,0.0,1005.0,2471.8,1531.4,1275.9,1205.4,2207.9,1840.6,977.3,1290.9,2130.8,947.8,974.5,1096.2,1761.0,1605.8,1152.9,1454.6,1342.9,2116.5,787.4,1100.9,1426.0,1070.0,1073.1,1023.0,1103.0,1679.7,731.8,1042.3,1009.5,688.3,974.0,2086.7,462.6,1446.0,712.8,2078.1,1207.9,805.6,1950.4,2072.0,814.9,1406.0,1095.7,635.3,1083.9,1033.0,798.5,2039.6,2064.2,2057.4,2518.4,924.0,1004.9,1102.4,606.4,712.8,688.1,1340.0,833.2,700.8,1362.6,439.1,1676.8,1632.7,685.8,768.6,2185.5,925.2,637.7,2078.3,664.1,2071.6,638.2,613.7,1995.1,2049.0,1032.8,688.3,673.0,1462.0,655.4,1329.1,900.2,1959.2,1987.9,1057.6,906.4,1158.4,713.4,902.7,1130.0,928.0,774.9,1670.0,868.4,1488.0,889.6,2121.7,2084.6,736.7,981.3,1342.4,1600.4,1122.0,1313.9,2430.8,1395.2,1136.6,1248.9,866.5,1365.6,1965.1,1109.3,907.3,1065.9,1005.7,1330.5,2185.4,1394.5,734.2,740.5,2012.5,718.3,1098.5,679.6,1048.0,728.0,1007.1,1030.5,897.0,1317.9,482.1,1082.2,2301.2,1153.3,783.1,824.2,1131.2,513.1,2101.8,1088.7,656.9,1455.3,1040.5,2549.0,2837.0,2426.6,1630.2,1068.7,997.3,2041.6,1021.7,1715.9,2019.4,1105.6,2082.4,1300.7,1352.5,2444.8,656.5,983.9,2953.7,720.0,507.9,968.8,654.9,799.8,1059.3,2120.7,1303.1,2108.4,1009.3,2005.9,2700.9,1315.3,825.8,1057.1
C053,225.1,691.5,863.8,1279.4,874.1,627.4,945.2,1873.5,292.3,710.7,626.8,950.9,845.2,194.7,543.3,108.7,274.0,445.3,998.1,660.0,385.8,815.6,2005.0,529.3,275.7,791.2,214.3,284.1,706.7,365.6,729.3,1507.9,999.3,698.6,832.3,478.6,1270.0,838.2,491.3,669.3,890.1,371.4,823.8,330.4,119.7,123.5,2047.7,726.3,1363.7,1638.9,844.4,687.6,1011.2,0.0,1632.9,712.6,391.1,318.7,1439.0,1001.7,397.7,404.2,1361.9,377.3,582.5,633.5,922.1,719.1,254.2,585.1,803.7,1277.6,776.4,237.5,680.0,128.2,356.9,609.1,270.4,860.9,508.1,488.5,429.9,819.7,132.8,1247.8,618.3,914.1,857.5,1309.2,321.2,881.9,1181.5,1303.1,612.9,874.1,118.7,683.9,178.8,603.9,713.7,1270.7,1225.3,1288.5,1749.5,984.0,168.6,627.3,633.7,512.4,508.1,453.3,825.9,800.2,713.5,727.5,790.1,944.5,570.1,418.1,1416.6,263.4,558.4,1239.4,697.9,1232.7,904.4,706.8,1226.2,1280.1,590.2,745.3,667.9,930.1,606.7,797.2,1002.7,1190.3,1149.0,1117.6,641.1,564.1,909.0,962.7,868.8,276.5,729.1,825.9,507.8,956.1,689.0,1352.8,1315.7,666.6,820.9,785.0,713.7,487.0,782.0,1591.9,863.3,304.0,406.2,842.2,705.5,1126.2,210.6,217.1,172.3,574.4,700.2,1416.5,645.0,504.8,858.8,1173.6,817.7,289.1,736.6,77.0,784.3,195.1,191.6,394.3,732.3,703.9,534.0,1532.3,329.0,589.2,629.9,592.0,784.4,1332.9,549.5,737.9,740.3,225.4,1710.1,2068.1,1587.7,743.5,337.6,131.0,1202.7,546.9,877.0,1250.5,526.0,1243.5,768.8,778.1,1605.9,582.4,257.1,2184.8,654.0,692.2,607.1,711.9,475.4,214.2,1281.8,771.2,1269.5,693.4,1167.0,1932.0,783.4,623.8,517.9
C054,1728.8,2165.4,2337.7,1388.6,2348.0,2101.3,2512.3,3014.7,1784.7,2256.0,2119.4,2558.7,2319.1,1544.5,2151.1,1711.9,1728.3,2080.8,2601.8,2133.9,1906.7,2289.5,3146.2,2137.1,1808.6,2265.1,1734.9,1663.8,2199.3,1611.0,2333.0,178.4,2545.2,2263.1,2368.4,1661.1,2762.6,2312.1,1755.8,2143.2,2364.0,1664.2,2316.4,1794.3,1736.7,1734.9,3188.9,2218.9,2856.3,3131.5,2318.3,2161.5,2485.1,1676.9,0.0,2205.2,1910.1,1839.6,2931.6,872.4,1890.1,1925.1,2854.5,1944.1,2056.4,2241.3,959.9,2211.7,1787.1,1918.7,2277.6,1152.2,2250.3,1687.6,2172.6,1687.9,1878.9,2216.9,1563.2,2353.5,1982.0,2096.3,1922.3,2293.6,1736.0,1160.5,2092.2,2412.0,2331.4,2801.8,1842.1,2355.8,2674.1,2795.7,2086.8,2372.0,1682.8,2157.8,1718.1,2184.9,2250.7,2763.3,1138.0,2781.1,2890.7,2457.9,1692.4,2235.1,2107.6,1986.3,1982.0,1945.9,2340.4,2274.1,2284.0,2201.4,2282.7,2437.1,2044.0,1892.0,2909.2,1778.9,2032.3,1152.1,2171.8,1145.4,2378.3,2180.7,2718.8,2772.7,2184.7,2219.2,2141.8,2435.4,2080.6,2389.2,2476.6,2682.9,1258.2,2591.5,2115.0,2171.9,2382.9,2436.6,2476.6,1787.1,2203.0,2318.5,1981.7,2524.6,2296.8,2845.4,2808.3,2140.5,2427.2,2349.5,2206.3,2094.8,2359.8,1512.1,2368.6,1596.8,2014.0,2356.7,2263.8,1235.4,1743.5,1762.7,1652.6,2202.5,2264.7,2909.1,2209.5,1978.7,2337.4,1287.8,2291.6,1588.8,2210.5,1730.4,2258.2,1584.3,1790.5,1925.4,2336.0,2177.8,2141.8,3024.9,1539.9,2063.1,2103.8,2065.9,2258.3,2825.5,2023.4,2211.8,2232.9,1863.6,159.2,3209.3,171.9,2236.1,1965.7,1570.2,1311.9,2173.6,1579.1,2743.1,2018.4,1156.2,2352.5,2342.6,179.2,2056.3,1631.1,3326.0,2127.9,2166.1,2214.9,2185.8,1949.3,1573.1,1391.0,2352.0,983.6,2301.2,1276.2,3073.2,2387.1,2097.7,1991.8
C055,623.7,1155.5,1174.1,1784.5,1264.9,1091.4,891.2,1335.8,905.2,267.4,130.8,833.9,1136.7,784.7,500.2,825.3,544.7,689.8,919.6,1223.4,444.4,941.6,1467.3,486.2,550.8,872.9,636.1,754.6,210.7,694.8,520.4,2013.0,981.5,306.6,379.8,719.7,732.3,1169.7,516.4,872.6,1014.9,616.5,327.8,478.3,829.6,672.7,1510.0,13.7,826.0,1101.2,1308.4,1251.0,1574.6,716.9,2138.0,0.0,423.6,406.3,901.3,1506.8,1025.5,347.4,824.2,893.0,1145.9,590.4,1427.2,257.9,501.4,450.6,1367.1,1782.7,911.4,687.1,184.0,660.8,1073.5,566.0,748.3,168.9,972.1,557.0,1057.7,943.5,849.4,1752.9,1181.7,423.4,1329.5,771.5,439.6,1173.4,643.8,765.4,1176.3,383.4,644.6,1191.3,614.4,749.1,769.3,733.0,1730.4,750.8,1211.8,1298.1,843.9,584.2,1097.7,984.4,1071.5,315.0,817.9,1068.6,365.1,1290.9,219.0,448.5,1034.1,981.5,878.9,975.1,1121.8,1744.5,1169.9,1737.8,1368.4,1166.0,688.5,742.4,735.4,1144.4,1139.9,446.8,1170.1,432.7,1044.1,652.6,1654.1,1431.7,813.3,521.0,1381.0,1168.0,756.9,978.0,1063.1,138.6,1007.9,536.0,729.9,815.1,778.0,1046.1,722.2,385.3,119.0,443.9,403.3,2097.0,380.0,811.0,408.6,878.9,275.2,1631.3,571.3,852.2,663.9,663.2,307.0,878.8,258.9,976.7,914.4,1678.7,1034.0,747.9,1135.7,734.4,915.2,732.7,908.2,977.3,653.8,1267.3,602.5,994.6,858.4,1152.6,1021.1,1155.4,1265.0,795.2,1112.9,1005.6,244.3,660.6,2215.2,1530.4,2092.8,282.3,651.7,741.1,1707.8,692.1,1382.1,712.8,1144.9,1748.6,396.0,373.2,2111.0,1054.4,848.8,1647.1,1091.0,1214.5,648.0,1111.0,934.9,735.9,1786.9,403.3,1774.6,663.9,1672.1,1394.3,505.8,1187.2,1081.3
C056,296.5,899.2,1068.8,1521.4,1083.8,820.4,861.9,1622.0,582.7,403.4,339.4,821.4,1012.5,473.0,413.8,500.4,236.8,397.8,829.0,900.9,202.8,817.4,1753.5,399.8,176.7,748.7,308.9,452.7,419.3,589.2,560.2,1749.9,930.7,391.3,560.0,609.7,1018.5,1045.5,440.9,734.6,890.7,392.6,536.4,298.2,504.9,344.5,1796.2,437.9,1112.2,1387.4,1052.1,928.5,1252.1,392.0,1874.9,424.2,0.0,170.1,1187.5,1243.7,703.0,225.1,1110.4,582.9,823.4,504.0,1164.1,467.6,178.9,458.3,1044.6,1519.6,787.2,357.1,392.6,330.8,748.6,479.6,499.3,572.5,716.1,405.2,735.2,819.3,524.5,1489.8,859.2,632.0,1067.2,1057.7,167.9,1049.2,930.0,1051.6,853.8,592.0,319.7,924.8,291.9,556.4,645.1,1019.2,1467.3,1037.0,1498.0,1192.8,519.0,497.8,841.4,722.1,749.0,294.6,757.3,944.4,409.2,968.4,510.7,657.1,777.8,659.0,1165.1,652.6,799.3,1481.4,907.6,1474.7,1112.1,916.5,974.7,1028.6,542.7,955.0,877.6,655.4,847.6,517.4,939.8,938.8,1391.0,1326.4,663.6,434.6,1118.7,1062.7,739.3,655.5,930.7,545.0,713.1,676.3,605.7,1101.3,1064.2,876.3,713.6,477.7,432.8,357.5,488.0,1833.9,588.6,565.1,322.2,773.6,398.2,1368.2,245.4,529.7,333.9,511.4,392.9,1165.0,337.7,686.4,790.2,1415.6,909.8,531.1,946.3,431.9,791.0,410.2,583.3,667.2,563.2,944.8,450.7,1280.8,585.9,830.1,839.6,832.9,1008.7,1081.4,790.4,881.4,452.9,358.1,1952.1,1816.6,1829.7,492.0,341.6,433.2,1444.7,499.4,1119.0,999.0,822.4,1485.5,480.7,470.8,1847.9,792.1,526.3,1933.3,863.7,933.1,523.8,921.6,696.9,428.0,1523.8,477.2,1511.5,577.5,1409.0,1680.5,587.0,864.7,758.8
C057,271.3,902.5,1074.8,1491.5,1085.1,838.4,973.8,1616.2,552.8,435.6,372.0,917.4,1056.2,443.1,509.8,472.9,192.3,531.6,929.2,871.0,67.1,951.2,1747.7,495.8,271.8,882.5,283.7,394.7,451.9,485.6,644.7,1720.0,1048.4,423.5,592.2,506.1,1012.7,1049.2,337.3,868.4,1024.5,304.4,569.0,194.6,477.4,320.3,1790.4,470.9,1106.4,1381.6,1055.4,898.6,1222.2,364.5,1845.0,457.2,160.9,0.0,1181.7,1213.8,673.1,123.6,1104.6,642.3,793.5,600.0,1134.2,461.8,149.0,354.7,1014.7,1489.7,921.0,334.7,425.2,305.0,721.1,575.6,411.1,605.5,719.1,539.0,705.3,953.1,497.0,1459.9,829.3,664.6,1068.5,1051.9,79.7,1092.9,924.2,1045.8,823.9,624.6,292.2,894.9,262.0,690.2,778.9,1013.4,1437.4,1031.2,1492.2,1195.0,491.5,593.8,844.7,723.4,719.1,201.1,878.9,1011.2,486.8,938.5,532.8,689.7,781.1,629.1,1159.3,622.7,769.4,1451.5,908.9,1444.8,1115.4,917.8,968.9,1022.8,676.5,956.3,878.9,688.0,817.7,549.6,1073.6,933.0,1361.1,1328.6,797.4,530.6,1120.0,1173.7,835.3,625.6,940.1,568.6,718.8,708.5,739.5,1095.5,1058.4,877.6,809.6,509.9,456.4,453.5,520.2,1804.0,621.2,481.1,418.2,907.4,430.4,1338.3,218.9,499.8,311.5,645.2,425.1,1159.2,369.9,715.8,924.0,1385.7,1028.7,499.4,947.6,413.8,924.8,380.3,555.8,662.5,663.4,914.9,584.5,1275.0,523.8,800.2,840.9,803.0,995.4,1075.6,760.5,948.9,485.5,407.5,1922.2,1810.8,1799.8,486.2,475.4,388.7,1414.8,633.2,1089.1,993.2,792.5,1455.6,512.9,503.0,1818.0,793.4,496.4,1927.5,865.0,903.2,657.6,922.9,686.4,383.5,1493.9,521.0,1481.6,673.5,1379.1,1674.7,630.1,834.8,728.9
C058,1389.5,2020.7,1824.3,1745.9,1915.1,1956.6,1541.4,769.6,1671.0,1016.1,1011.1,1484.1,1798.6,1550.5,1269.5,1591.1,1310.5,1589.7,1599.0,1989.2,1204.8,1648.5,901.1,1275.7,1368.6,1572.5,1401.9,1520.4,991.1,1460.6,1170.6,2739.6,1631.7,956.8,979.0,1485.5,428.5,1831.6,1275.8,1628.5,1665.5,1382.3,985.4,1244.1,1595.6,1438.5,943.8,975.0,817.5,1092.7,2167.5,2016.8,2276.8,1482.7,2864.6,988.7,1221.2,1172.1,0.0,2272.6,1791.3,1108.6,254.7,1760.5,1911.7,1307.5,2193.0,1004.8,1267.2,1114.1,2132.9,2548.5,1618.3,1452.9,964.4,1426.6,1839.3,1355.5,1514.1,1157.6,1837.3,1450.4,1823.5,1599.0,1615.2,2518.7,1947.5,995.8,2052.5,420.1,1205.4,1835.3,594.5,374.9,1942.1,990.0,1410.4,2013.1,1380.2,1659.1,1536.1,724.5,2496.2,480.7,645.6,1948.3,1609.7,1301.3,1951.2,1841.6,1837.3,1062.0,1468.1,1769.5,1015.3,2056.7,965.9,808.4,1899.3,1747.3,414.4,1740.9,1887.6,2510.3,1923.6,2503.6,2116.0,1866.9,639.2,416.7,1645.4,1845.3,1891.3,888.9,1935.9,1043.3,1694.3,362.4,1811.1,2081.9,1628.9,1385.4,2104.0,1818.2,1407.1,1743.8,1770.0,902.2,1837.0,1135.2,1497.2,204.8,343.8,1849.2,1372.4,1033.0,888.0,1313.8,1003.6,2862.8,911.6,1575.6,1318.6,1529.1,984.5,1854.2,1337.1,1618.0,1429.7,1560.7,986.7,608.7,1057.8,1834.0,1621.3,1811.0,1689.5,1513.7,1836.6,1532.0,1622.1,1498.5,1674.0,1780.7,1333.2,2033.1,1490.3,986.1,1623.0,1918.4,1824.2,1921.2,2113.6,356.9,1878.7,1706.0,901.9,1525.7,2941.8,964.2,2819.4,1029.2,1533.5,1506.9,1728.1,1602.1,2147.9,704.3,1910.7,2514.4,1042.9,1023.4,2837.6,1808.9,1614.6,1080.9,1803.7,2021.4,1475.9,1811.9,1785.8,1501.7,1743.5,1053.5,2501.2,1453.4,1799.4,828.1,1141.7,1953.0,1847.1
