,DEPOT,C001,C002,C003,C004,C005,C006,C007,C008,C009,C010,C011,C012,C013,C014,C015,C016,C017,C018,C019,C020,C021,C022,C023,C024,C025,C026,C027,C028,C029,C030,C031,C032,C033,C034,C035,C036,C037,C038,C039,C040,C041,C042,C043,C044,C045,C046,C047,C048,C049,C050,C051,C052,C053,C054,C055,C056,C057,C058,C059,C060,C061,C062,C063,C064,C065,C066,C067,C068,C069,C070,C071,C072,C073,C074,C075,C076,C077,C078,C079,C080,C081,C082,C083,C084,C085,C086,C087,C088,C089,C090,C091,C092,C093,C094,C095,C096,C097,C098,C099,C100,C101,C102,C103,C104,C105,C106,C107,C108,C109,C110,C111,C112,C113,C114,C115,C116,C117,C118,C119,C120,C121,C122,C123,C124,C125,C126,C127,C128,C129,C130,C131,C132,C133,C134,C135,C136,C137,C138,C139,C140,C141,C142,C143,C144,C145,C146,C147,C148,C149,C150,EVS01816,EVS03706,EVS01192,EVS00826,EVS01689,EVS04365,EVS01245,EVS02923,EVS02443,EVS00810,EVS00552,EVS04298,EVS04889,EVS02893,EVS04734,EVS01509,EVS02225,EVS04773,EVS01283,EVS02094,EVS03684,EVS04400,EVS00534,EVS02556,EVS01342,EVS03542,EVS02273,EVS03776,EVS04293,EVS00405
C061,2.7502,12.0256,18.2136,23.9734,18.0948,11.7942,9.806,22.4625,7.321899999999999,3.8525,2.7127,9.3294,17.7365,3.8919,5.5069,5.1177,2.1469,4.8408999999999995,7.520899999999999,12.7738,0.6082000000000001,10.075299999999999,23.1303,5.3573,2.9026,9.1691,2.7511,3.4645,3.5774,3.571,7.0988,23.8855,10.6759,4.6354,5.2315,3.483,11.86,17.7686,2.4935,9.2784,11.2074,2.3658,4.373600000000001,1.5078,4.9668,3.1,24.5605,3.7623,11.013399999999999,13.598600000000001,13.4161,12.9439,17.2152,4.0078000000000005,24.7234,3.6075,1.5497,0.8934,13.709700000000002,16.935200000000002,8.374799999999999,0.0,12.2379,5.6508,9.8991,6.1421,15.3864,3.3042,1.8698,2.4794,11.9152,18.4838,9.716299999999999,3.0995,3.3923,2.9464,7.1436,6.128100000000001,3.4160999999999997,4.1789,10.4908,5.5811,8.648,10.4513,5.323,18.351,12.4586,5.4403999999999995,15.978,12.1026,1.0915,17.9339,10.3254,12.1289,12.097299999999999,5.2816,3.2459000000000002,12.4276,2.7154000000000003,7.164,8.3246,10.556299999999998,18.2573,11.431299999999998,20.8179,19.1846,5.2027,6.0991,12.030299999999999,12.5652,10.428799999999999,0.48460000000000003,9.2949,15.5139,5.1034,13.2753,4.1646,6.9825,11.216700000000001,9.065700000000001,13.0942,8.1784,12.0528,18.316200000000002,14.3826,18.2882,13.7371,14.6014,10.4427,11.8809,7.0922,16.1934,14.3467,6.2362,12.3162,6.0296,11.337399999999999,11.3215,20.8353,19.5553,8.3948,5.3612,16.296,13.070200000000002,8.509,8.0715,13.5504,4.5934,10.0267,6.542800000000001,7.855899999999999,3.4058,4.2523,3.7776,22.0251,6.670100000000001,11.4496,10.4167,9.815700000000001,18.333299999999998,5.5778,4.9836,24.3615,13.5625,6.2575,25.7208,14.0558,12.6895,7.2646999999999995,15.928799999999999,10.950700000000001,3.6493,23.507,5.5508999999999995,19.6844,6.9144,21.346799999999998,22.2179,6.7547,12.2538,9.7706
C062,15.2495,24.525,20.7572,32.0859,22.094900000000003,24.2935,16.7946,10.8515,19.8212,11.1036,11.5079,16.3481,19.8473,16.464,14.1265,17.617099999999997,14.6463,16.453799999999998,14.5551,25.2732,13.1128,17.826,11.5193,14.3455,14.1456,17.0192,15.2505,15.963899999999999,11.044799999999999,15.7836,13.3958,36.098099999999995,17.717,10.9323,10.6355,15.697,2.0761,20.5683,13.864799999999999,17.761200000000002,18.379900000000003,14.9374,10.6706,14.0178,17.4662,15.5993,12.9495,10.219100000000001,5.2634,9.029200000000001,23.3794,25.4433,26.6399,16.5072,36.936,10.373899999999999,13.162600000000001,13.392700000000001,1.7309,29.1478,20.874200000000002,12.5053,0.0,18.1502,22.398400000000002,14.3551,27.599,10.8236,14.369200000000001,12.219100000000001,24.4146,30.6964,17.467,15.5989,10.8597,15.5161,19.6429,15.1164,15.9882,11.1986,22.990099999999998,16.2989,21.1474,17.7165,17.822400000000002,30.563599999999997,24.958,10.563799999999999,22.9204,1.7902,13.5908,20.044700000000002,3.5063,1.4712,24.596700000000002,10.6855,15.745299999999999,24.927,15.2147,18.4625,16.6546,5.9868999999999994,30.469900000000003,2.1597,9.2069,21.456,17.702099999999998,14.312,21.7415,25.0646,22.9282,12.016399999999999,16.2953,19.2273,11.4004,25.7747,10.6405,9.2129,23.716099999999997,21.565,1.9669,20.677799999999998,24.5522,30.5288,21.1623,30.5009,23.608700000000002,20.4145,3.6237,1.9025,18.390700000000002,20.4272,21.1264,9.3578,24.8156,11.4338,18.5355,1.7548,33.5773,21.826700000000002,17.649900000000002,15.104700000000001,23.2383,20.2226,15.4978,20.5708,18.668,9.1277,22.5261,11.9467,16.0524,10.9252,15.9393,16.2769,32.3318,17.9685,23.662200000000002,5.847300000000001,22.315099999999997,30.545900000000003,11.3598,11.2805,36.5741,20.177599999999998,18.7569,14.1098,19.653200000000002,25.1889,16.6309,20.162599999999998,19.4181,16.148600000000002,31.5012,11.8479,31.8971,15.9026,33.7314,10.6069,12.4992,24.7532,22.27
C063,4.3332,3.8369,10.1435,26.503700000000002,10.024700000000001,4.317699999999999,7.6916,28.8816,2.4494000000000002,8.1318,7.9529,8.1259,9.6664,4.9767,6.5072,4.0024,4.7439,2.37,9.0814,7.8772,5.024,5.9651000000000005,29.549400000000002,6.0054,4.0185,5.5797,4.250100000000001,6.021100000000001,8.8176,7.531899999999999,8.6127,26.4159,7.8983,8.1837,9.9299,8.1458,18.2791,9.6985,6.5098,4.7127,9.188799999999999,6.6345,9.6139,5.0447,2.7537,2.3898,30.9795,9.0025,17.4325,20.0177,5.8206999999999995,8.0474,12.3186,2.8713,27.253700000000002,8.8478,4.998399999999999,4.6007,20.128700000000002,19.4655,3.5023,5.4717,18.657,0.0,5.0266,6.303,17.916700000000002,8.7661,3.8005999999999998,7.0938,7.0427,21.014200000000002,5.7702,4.3523000000000005,8.6325,3.4576,4.7183,5.7463999999999995,6.514600000000001,9.4191,2.8881,4.3746,3.7755,8.0721,4.2397,20.881400000000003,7.5621,10.554,7.9079,18.5216,4.5633,9.8638,16.7445,18.548,7.200699999999999,10.3952,3.0263,3.8156,2.8299000000000003,2.7691999999999997,5.3406,16.9754,20.7877,17.8504,27.237,11.1145,4.5026,6.26,4.435,4.495100000000001,5.5322,5.9465,6.6683,7.4438,8.1156,6.4568,9.6265,12.222700000000001,3.6214,3.4138,19.5133,3.2308000000000003,7.1563,20.8466,6.3125,20.8186,6.1418,6.5313,16.8618,18.3,2.6973000000000003,8.1233,6.2766,11.3498,7.4196,9.4572,10.476,17.740599999999997,23.365599999999997,11.4852,4.525,6.3243,8.2259,11.893,8.0384,3.199,5.480300000000001,10.176200000000001,1.7497,10.7999,5.2056000000000004,8.867700000000001,1.9225,5.1416,24.5555,2.6033000000000004,13.98,16.8357,4.9432,20.863599999999998,9.0519,9.0086,26.8919,5.4924,6.0595,32.139900000000004,5.9857,4.7575,3.9947,7.8587,2.9773,4.2414,26.0374,9.0763,22.2148,5.2237,23.877200000000002,28.637,9.171100000000001,7.3573,4.8981
C064,7.8353,6.0193,13.526,27.795900000000003,13.407200000000001,6.9621,11.6262,32.2248,3.2247,12.667399999999999,12.475,12.5297,13.0489,6.2414,12.032,5.6136,7.5183,6.9433,14.0517,3.6691,9.324399999999999,9.3476,32.8926,11.8824,8.369200000000001,8.9759,7.6403,7.3133,13.3397,8.1248,13.583,27.708099999999998,11.8329,12.719299999999999,14.993799999999998,8.7388,21.6223,13.081,8.952399999999999,8.1088,12.571299999999999,7.926699999999999,14.1359,8.7168,5.5773,7.6197,34.3228,13.5246,20.7757,23.3609,7.7977,5.7866,10.057799999999999,6.0518,28.545900000000003,13.3698,9.290799999999999,8.9011,23.472,20.7577,3.0724,9.772,22.0002,5.3697,0.0,11.5239,19.2089,13.0665,8.2015,10.5959,2.4958,22.3064,9.152700000000001,7.1898,13.1546,7.4258999999999995,4.2831,10.9673,7.1675,13.9412,5.6587,9.7339,2.3698,11.454600000000001,5.531899999999999,22.173599999999997,5.3013,15.2027,9.3087,21.864900000000002,8.863700000000001,13.2463,20.0877,21.8912,2.9926,15.0438,7.7173,5.879899999999999,7.6328000000000005,8.226299999999998,9.1242,20.3186,22.079900000000002,21.1936,30.5802,14.4969,5.3295,11.4809,7.198300000000001,7.8776,3.8466,10.2469,10.0645,10.8263,12.6394,6.118,13.9268,16.744799999999998,6.3847,3.3219000000000003,22.8565,3.6333,4.9038,22.1388,9.6949,22.110799999999998,8.4925,9.913799999999998,20.205,21.6432,8.398100000000001,11.505799999999999,7.7978000000000005,15.9984,5.1672,14.1135,13.8585,21.0838,24.657799999999998,14.867700000000001,7.9212,11.886299999999999,9.338700000000001,15.2755,11.973,3.2982,8.8628,14.3557,5.5655,15.4562,9.8826,13.1681,6.4958,6.4338,25.8477,8.3041,15.272200000000002,20.179,1.4647999999999999,22.1558,13.6616,13.5441,28.184099999999997,8.8749,6.1587,35.4831,9.3682,6.1072,9.2155,11.241200000000001,6.263,7.0161999999999995,27.3296,13.2682,23.507,10.4445,25.169400000000003,31.9802,14.141399999999999,3.1491,0.6492
C065,6.1049,7.8583,7.7452,28.8175,9.0689,7.6268,3.7826,24.303900000000002,10.8292,4.208699999999999,5.051,3.2976,7.1223,8.149,0.904,7.3536,6.2719,4.2201,3.6133,13.213899999999999,6.3698999999999995,4.354100000000001,24.971700000000002,0.775,4.5625,3.3463000000000003,6.1008000000000004,7.8786000000000005,4.8889,10.0601,2.6755,28.729599999999998,4.6642,3.5246999999999997,4.0401,9.549700000000001,13.7014,7.8433,8.616299999999999,3.7475,5.4863,7.607,5.1179,7.2787,6.879,5.4814,26.4019,6.1007,12.8548,15.44,9.2488,10.366700000000002,13.3802,6.2225,29.5675,5.9459,4.5992,5.8819,15.5511,21.7793,11.584100000000001,6.121,14.0793,6.464600000000001,11.7482,0.0,20.2305,8.5414,5.3758,8.5997,12.875200000000001,23.327900000000003,3.9951,6.8761,4.7038,6.63,9.3794,0.6711,9.0751,6.5173000000000005,6.3233999999999995,2.2511,11.857299999999999,4.7301,7.5588999999999995,23.1951,12.898700000000002,4.6642,9.6607,13.944,5.844600000000001,7.3197,12.166799999999999,13.9703,12.5374,4.5054,6.176399999999999,8.2379,5.3823,4.8063,2.6034,12.3977,23.1014,13.2727,22.659299999999998,8.4439,7.853800000000001,0.043,6.3477,7.940300000000001,10.8689,6.5581000000000005,3.2832,5.9676,3.682,9.884799999999998,8.0747,7.645,7.0493999999999994,8.2103,14.9356,11.3293,12.492899999999999,23.1603,7.9026000000000005,23.1323,10.349,7.1548,12.2841,13.722299999999999,4.7344,7.1676,7.8667,5.46,12.7563,3.5674,5.5234,13.1629,25.679299999999998,8.8146,3.5988,1.4723,9.9786,7.2105,2.4891,11.2975,5.1961,7.2744,6.575399999999999,4.910100000000001,2.0002,8.643,5.34,7.2766,26.8692,4.3123000000000005,16.2937,12.2581,12.9901,23.177400000000002,3.1620999999999997,3.7540999999999998,29.205599999999997,6.9178999999999995,8.751100000000001,27.5622,6.3936,8.778799999999999,2.5831999999999997,6.9029,5.3704,7.4138,28.3511,3.1865,24.5285,1.6925999999999999,26.190900000000003,24.0593,3.2813000000000003,12.6939,10.7306
C066,15.7631,21.7357,27.923599999999997,12.5752,27.8049,21.5042,26.0239,41.5978,16.2412,19.4433,18.3034,23.7822,27.4466,12.7906,19.9597,14.593,14.6808,18.858900000000002,21.9795,22.483900000000002,17.2521,23.7453,42.2656,19.810200000000002,16.2969,23.3736,15.568100000000001,13.774799999999999,19.1681,12.890600000000001,21.5108,9.4728,26.2306,20.647,20.8223,12.9427,27.4507,27.4787,14.2657,22.5065,26.969,13.8039,19.9644,14.6919,14.8557,15.5475,43.695800000000006,19.353099999999998,26.604200000000002,29.1893,23.126099999999997,22.654,26.9252,14.6298,10.3107,19.1983,17.2186,16.828799999999998,29.3004,2.1994000000000002,17.0611,17.6998,27.8287,17.8364,19.609099999999998,20.595,0.0,18.895,16.1292,15.639100000000001,21.6253,3.7481,23.5503,14.3523,18.983,14.4878,15.744200000000001,20.581,13.0853,19.7697,20.2008,19.397299999999998,17.3343,25.8523,14.7983,3.6153000000000004,22.1687,21.0311,25.6881,27.6933,16.7915,27.643900000000002,25.9161,27.7197,21.8074,20.8723,14.456100000000001,22.137700000000002,15.5605,22.623900000000003,23.5218,26.1471,3.5216,27.022,39.953300000000006,28.894599999999997,14.216,20.5519,21.7404,22.275299999999998,20.138900000000003,16.0754,24.4622,25.224,20.5672,22.985400000000002,19.7553,22.5732,20.9268,18.7757,28.685,16.0427,21.762900000000002,3.5805,24.092599999999997,3.5525,23.447200000000002,24.3115,26.0335,27.471700000000002,22.7958,25.9035,24.0568,21.826900000000002,22.0263,22.0413,28.2562,26.9123,9.437100000000001,29.265400000000003,22.318900000000003,19.814,26.006,29.6732,22.9619,16.2289,23.2605,20.1842,19.7368,22.1335,21.291,18.9965,17.5613,13.5069,10.6269,22.7018,10.4729,26.0074,18.467,3.5976,21.5894,21.4719,9.948799999999999,23.2725,13.5313,44.856199999999994,23.765900000000002,22.3996,20.6998,25.6388,20.660700000000002,13.470799999999999,12.108799999999999,21.196,4.2776000000000005,20.9277,9.9486,41.353300000000004,22.069200000000002,21.963900000000002,19.480700000000002
C067,6.0596000000000005,15.335,15.299100000000001,26.996,16.6368,15.1035,11.3365,19.948700000000002,10.6313,4.769100000000001,3.6292,10.89,14.389299999999999,7.274,7.4277,8.427100000000001,5.456300000000001,7.2638,9.6494,16.0832,3.9228,12.367899999999999,20.6165,7.2781,4.9556000000000004,11.5611,6.0605,6.773899999999999,4.4939,6.5937,7.9376999999999995,26.908099999999997,12.259,5.4742,6.2893,6.507,9.346200000000001,15.1102,4.6748,11.199200000000001,12.9218,5.7474,5.2125,4.8278,8.276200000000001,6.4094,22.046599999999998,2.0972,8.499600000000001,11.0848,16.7255,16.2533,20.5245,7.3172,27.746,2.2519,3.9726,4.2028,11.195799999999998,19.9578,11.6842,3.3153,9.7241,8.9602,13.2085,8.062899999999999,18.409,0.0,5.1792,3.0291,15.2246,21.5065,12.008899999999999,6.4089,4.3088,6.3261,10.4529,8.049,6.7982,3.0766,13.8001,7.5019,11.9574,12.2584,8.6324,21.3737,15.768,6.2176,19.2874,9.588700000000001,4.4009,14.5866,7.8116,9.6151,15.4067,6.1204,6.5553,15.737,6.0248,9.0849,10.2454,8.0425,21.2799,8.9175,18.3041,15.9979,8.5121,8.0199,15.3397,15.874600000000001,13.7382,2.8264,10.837200000000001,13.769200000000001,5.9423,16.5847,1.1527,5.1312,14.5261,12.3751,10.5804,11.4878,15.362200000000001,21.3388,17.6919,21.3109,17.0465,17.9108,7.9289,9.3671,9.013,19.5028,17.6561,5.0116000000000005,15.6256,6.8685,13.077399999999999,8.8077,23.8579,16.3686,10.315700000000001,7.282,19.605400000000003,14.7645,10.0398,11.380799999999999,13.2099,2.1833,13.3361,7.6005,9.7767,0.1016,6.7493,7.087,25.0478,8.5909,14.4722,7.9028,13.1251,21.355900000000002,6.416600000000001,5.8224,27.3842,16.8719,9.5669,23.207,17.3652,15.998899999999999,9.1855,19.2382,14.26,6.958699999999999,26.5296,6.3898,22.707099999999997,8.8352,24.3695,19.704099999999997,7.5935,15.5632,13.08
C068,0.8803,10.1558,16.343700000000002,24.2778,16.224899999999998,9.924299999999999,9.159799999999999,24.4163,5.452,4.8588000000000005,4.666399999999999,8.872,15.866700000000002,3.6102,5.0495,3.2104,0.9057999999999999,4.0398000000000005,6.6897,10.904,1.5158,12.1654,25.084,4.8999,1.4778,8.3071,0.8813,3.7953,5.5311,5.306,6.221,24.19,10.0204,4.910699999999999,7.1853,5.919899999999999,13.8137,15.8988,3.268,10.9266,15.389,2.2367,6.3274,1.8034000000000001,3.0596,1.2292,26.514200000000002,5.7161,12.9672,15.552299999999999,11.5462,11.0741,15.3453,2.1005,25.0278,5.5613,1.4825,1.0925,15.6634,17.2396,6.505,1.9635,14.1917,3.7801,8.0292,5.684699999999999,15.6908,5.257899999999999,0.0,3.8461,10.0453,18.7883,11.9704,1.4398,5.346,1.4212,6.0101,5.6707,4.2886999999999995,6.1326,8.620899999999999,5.1003,6.7782,14.2724,3.4156999999999997,18.6555,10.588799999999999,7.394100000000001,14.1082,14.056299999999998,1.0552000000000001,16.064,12.2791,14.0827,10.2275,7.2353000000000005,1.3386,10.557799999999999,0.8446,5.2946,7.4627,12.5101,18.561799999999998,13.385,22.7717,17.314700000000002,3.2954,5.6416,10.1605,10.6954,8.559,2.4383000000000004,8.614799999999999,13.644,4.8308,11.4055,6.1183000000000005,8.936200000000001,9.3469,7.1958,15.048,6.3085,10.183,18.6207,12.5127,18.5927,11.867299999999998,12.7316,12.3965,13.834700000000002,5.2228,14.3236,12.476899999999999,8.1899,10.446399999999999,6.3049,10.4755,13.2752,21.1397,17.6855,10.739,4.9038,14.4261,18.0933,8.0516,6.2016,11.6806,6.5472,8.1569,7.647600000000001,6.9939,5.3595,2.7420999999999998,2.4388,22.3296,4.8007,11.754100000000001,12.3704,7.9459,18.6378,5.8531,5.735600000000001,24.666,11.6926,4.3877,27.674599999999998,12.186,10.819600000000001,6.4028,14.0589,9.0808,3.4981,23.8115,5.4596,19.9889,6.6306,21.6513,24.1717,6.8196,10.384,7.9008
C069,3.2407,13.024799999999999,19.212799999999998,23.8101,19.094,12.793299999999999,12.263200000000001,22.1824,7.699199999999999,5.618,4.4781,11.8167,18.7357,4.248600000000001,7.9133000000000004,5.1453,2.4809,7.3206999999999995,9.927299999999999,13.773,2.7938,12.4817,22.8502,7.7638,4.7951999999999995,11.5756,3.373,3.75,5.342899999999999,3.4076999999999997,8.8643,23.7222,13.1856,6.4009,6.997,3.3196999999999997,11.5799,18.767799999999998,1.6585999999999999,13.7956,13.6139,2.7216,6.1391,2.2398000000000002,5.3128,4.0583,24.2804,4.2272,10.7334,13.3185,14.4152,13.943100000000001,18.214299999999998,4.353800000000001,24.5601,4.382,4.0296,2.786,13.4296,16.7718,8.5191,2.4796,11.957799999999999,6.965,10.898200000000001,8.5486,15.2231,3.0241,3.7625,0.0,12.914399999999999,18.3205,12.1228,3.6543,5.1578,3.3005,7.2023,8.534600000000001,3.7728,5.2067,11.4899,7.9876000000000005,8.7923,12.857700000000001,5.3506,18.1877,13.457799999999999,7.2059,16.9772,11.8225,2.9840999999999998,18.9331,10.0453,11.848799999999999,13.0965,7.047,3.5919,13.4268,4.0714,8.5756,10.7311,10.276200000000001,18.094,11.151200000000001,20.5379,20.1837,5.2137,8.5055,13.0295,13.5644,11.428,2.044,11.7638,16.513099999999998,6.8689,14.2745,3.8845,7.3649,12.2159,10.0648,12.8141,7.5007,13.052,18.152900000000002,15.3817,18.1249,14.7363,15.6006,10.162700000000001,11.6008,8.5038,17.1926,15.3459,7.2454,13.3154,7.795100000000001,14.004,11.0414,20.6719,20.5545,10.8013,7.767600000000001,17.295099999999998,20.9623,10.9664,7.6869,14.5496,4.3133,11.0259,8.3083,10.2624,3.1256999999999997,6.1449,4.0591,21.8618,8.0816,11.286299999999999,10.1366,9.9251,18.17,7.3433,6.7491,24.1982,14.5616,4.9893,25.4408,15.055,13.6887,9.6712,16.9279,11.9498,3.9308,23.343700000000002,7.3164,19.521099999999997,9.3209,21.1835,21.9378,8.5202,13.253,10.7698
C070,9.8514,9.1105,17.990299999999998,29.812099999999997,17.8715,11.5709,16.090600000000002,34.2409,5.2408,14.6835,14.491100000000001,16.9941,17.5132,8.2575,14.0481,7.6297,9.5344,8.9594,16.0678,6.4285,11.3405,13.812,34.908699999999996,13.8985,10.385299999999999,13.4402,9.6565,9.3295,15.355799999999999,10.141,15.5991,29.7242,16.2972,14.7354,17.01,10.7549,23.6384,17.5453,10.9686,12.5732,17.0356,9.9428,16.152,10.732899999999999,7.5934,9.6358,36.3389,15.540700000000001,22.791900000000002,25.377,10.5571,8.546,12.817200000000001,8.0679,30.562099999999997,15.3859,11.307,10.917200000000001,25.4881,22.773799999999998,5.0885,11.7881,24.016299999999998,7.385800000000001,2.4958,14.6833,21.225,15.082600000000001,10.217600000000001,12.612,0.0,24.3225,13.617,9.2059,15.1707,9.442,6.2992,12.335899999999999,9.1836,15.9573,10.2675,10.9641,4.4502,15.918899999999999,7.548,24.189700000000002,8.0607,17.218799999999998,15.754700000000001,23.881,10.8798,17.7106,22.1038,23.9073,5.752,17.06,9.7334,8.9711,9.6489,12.6906,13.5885,22.3347,24.096,23.2097,32.5963,18.961299999999998,7.3456,14.6403,11.8071,12.342,6.605899999999999,12.263,14.528799999999999,15.2906,14.6555,8.8773,15.943,18.760900000000003,10.9935,6.4131,24.8726,5.6494,7.6632,24.1549,14.1593,24.126900000000003,11.2518,14.3781,22.2212,23.659299999999998,12.8625,15.9702,14.1234,18.014599999999998,7.9266000000000005,16.1296,18.3228,23.0999,26.6739,19.332,12.3855,13.9024,16.0727,19.7398,16.4373,5.3143,13.327200000000001,16.3718,9.8034,17.4723,14.3469,15.1842,8.511899999999999,8.4499,27.863799999999998,12.7685,17.2883,22.1951,3.4809,24.172,15.677700000000002,15.5602,30.200200000000002,13.3392,8.1748,37.499199999999995,13.8325,8.8666,10.584100000000001,15.7055,10.7274,9.0323,29.3457,15.2843,25.5231,11.8131,27.1855,33.996300000000005,16.1575,5.9085,2.1446
C071,18.953400000000002,24.926099999999998,31.114,15.4631,30.9952,24.694599999999998,29.214299999999998,44.485800000000005,19.4316,22.6337,21.4938,26.9726,30.6369,15.981,23.1501,17.7834,17.8712,22.0493,25.169900000000002,25.6743,20.4425,26.9357,45.1536,23.0006,19.487299999999998,26.5639,18.7585,16.9652,22.3585,16.081,24.7012,9.081,29.421,23.837400000000002,24.012700000000002,16.1331,30.641099999999998,30.669,17.4561,25.696900000000003,30.159299999999998,16.9942,23.154799999999998,17.8823,18.0461,18.7379,46.5837,22.5435,29.7946,32.3797,26.3165,25.8444,30.115599999999997,17.8202,9.918899999999999,22.3887,20.409,20.0192,32.4908,2.5668,20.2515,20.8902,31.019099999999998,21.026799999999998,22.7995,23.7853,3.841,22.0853,19.319599999999998,18.8295,24.8156,0.0,26.7407,17.5427,22.1734,17.6782,18.9346,23.7714,16.2756,22.96,23.3912,22.5877,20.5247,29.0426,17.9887,0.8282,25.359099999999998,24.2215,28.878400000000003,30.8837,19.981900000000003,30.8343,29.1065,30.91,24.997799999999998,24.0627,17.6465,25.328,18.7509,25.8143,26.7122,29.3375,0.7345,30.212400000000002,42.8412,32.085,17.4064,23.7423,24.930799999999998,25.465700000000002,23.3292,19.265700000000002,27.6525,28.4143,23.7576,26.1758,22.945700000000002,25.7636,24.1172,21.966099999999997,31.875400000000003,19.233,24.9533,0.7934,27.283,0.7654,26.6375,27.501900000000003,29.2239,30.662,25.9862,29.0939,27.2472,25.0173,25.2166,25.2316,31.4465,30.1026,12.325,32.455799999999996,25.5093,23.0044,29.1964,32.8636,26.1523,19.4193,26.4509,23.374599999999997,22.9272,25.323900000000002,24.4813,22.1869,20.7517,16.6973,13.514899999999999,25.8922,13.6633,29.1978,21.657400000000003,0.8105,24.779799999999998,24.6623,9.557,26.4629,16.721700000000002,47.744099999999996,26.9562,25.5899,23.8902,28.8292,23.8511,16.6612,14.9967,24.386400000000002,2.9759,24.1181,12.8366,44.2412,25.2596,25.1543,22.671
C072,12.151200000000001,3.9360999999999997,5.0951,32.6624,5.8757,2.8026999999999997,3.7085,27.346,8.5003,7.2508,8.5983,4.6812,3.9291,11.7296,4.919899999999999,10.764299999999999,11.834200000000001,4.587899999999999,6.655399999999999,10.885,9.136899999999999,0.7323999999999999,28.0138,4.4178999999999995,7.0374,0.7667999999999999,11.956299999999999,11.629299999999999,7.931,13.613100000000001,5.7388,32.5745,3.9149000000000003,6.5668,7.0821000000000005,14.227,16.7435,4.6501,14.278799999999999,1.0351,2.2931,13.3743,8.16,13.0327,9.09,7.8516,29.444,9.6479,15.8969,18.4821,4.5061,5.624,10.187,10.367700000000001,33.4124,9.4931,7.7399,8.992700000000001,18.5931,25.624200000000002,9.2552,9.2685,17.1214,6.0383000000000004,9.4193,3.9027,24.075400000000002,11.6889,8.4865,11.7471,13.3225,27.172900000000002,0.0,11.505700000000001,7.7459,11.7418,11.087299999999999,3.7089000000000003,12.655700000000001,10.0645,3.6801999999999997,4.0328,9.5284,1.5369000000000002,9.8478,27.0401,5.8389,7.706300000000001,6.4675,16.986099999999997,8.9553,4.1265,15.2089,17.012400000000003,10.2085,7.5475,8.651299999999999,4.3158,7.8572,5.1741,1.1211,15.4398,26.9463,16.314799999999998,25.701400000000003,6.9655,10.8365,3.9458,2.8495999999999997,2.4606,8.54,9.7055,1.4854,2.7745,6.7241,5.1422,11.622,10.687100000000001,2.705,7.0918,17.977700000000002,9.000399999999999,10.164,27.005200000000002,4.7094,26.9773,7.1558,3.9617,15.3262,16.764400000000002,5.1022,3.9744,4.6736,8.5021,10.4274,6.6095,2.8615999999999997,16.205,29.5243,7.3363000000000005,1.5765,5.0149,6.7855,5.453600000000001,4.1644,8.9686,1.3955,10.8216,5.115,7.9521999999999995,2.2462,11.7905,5.8763000000000005,10.7497,30.7142,4.6801,20.1386,15.3002,10.661200000000001,27.022299999999998,6.2042,6.7962,33.050599999999996,2.6997,11.6469,30.6043,2.1041999999999996,4.8567,3.2622,3.7096999999999998,2.9011,11.3321,32.196,6.2286,28.3735,3.1087,30.0359,27.1014,6.3233999999999995,10.365,11.1779
C073,0.902,9.554200000000002,15.7422,23.203200000000002,15.6234,9.322799999999999,9.6289,24.967299999999998,4.8505,5.4098999999999995,5.2174,9.632299999999999,15.2651,2.6389,5.8098,2.4856,0.5768,5.031,7.45,10.3024,2.0669,11.5639,25.635099999999998,5.6603,2.4691,11.1921,1.0343,1.4797,6.082199999999999,3.3913,6.9813,23.1154,10.4895,5.4616999999999996,7.7363,3.6178000000000003,14.364799999999999,15.2972,2.6271999999999998,10.3251,14.7875,1.6009,6.8784,1.1621,2.3427,1.7196,27.0653,6.2671,13.5182,16.1034,10.944700000000001,10.4726,14.743799999999998,1.863,23.9533,6.1123,2.0334,1.6435,16.2144,16.165,5.9033999999999995,2.5145,14.742700000000001,5.655,7.4277,6.4451,14.616200000000001,5.809,1.2634,2.9268,9.4438,17.7137,11.3689,0.0,5.8971,0.9618,4.5115,6.431100000000001,2.0308,6.6837,8.0194,5.5695,6.1766000000000005,13.6708,2.6909,17.5809,9.9873,7.9452,13.5066,14.6074,1.6062,15.4625,12.830200000000001,14.633700000000001,9.6259,7.7863,1.2532,9.9562,1.7327000000000001,6.2859,7.9318,13.0611,17.4872,13.9361,23.3227,16.7132,2.6231,6.402,9.559,10.0939,7.9574,2.9894000000000003,9.0839,13.0425,5.3841,10.8039,6.6693,9.4873,8.7454,6.5943000000000005,15.599,4.3328,9.5814,17.5461,11.911200000000001,17.518099999999997,11.2657,12.13,12.9475,14.3857,6.2141,13.722100000000001,11.8753,8.7409,9.8448,6.856,16.0747,13.8263,20.065099999999997,17.0839,10.1374,5.6641,13.8246,17.4917,8.812,5.3873999999999995,11.079,7.098199999999999,7.5553,8.1987,7.463100000000001,5.9106000000000005,3.7334,1.6636,21.255,5.7919,10.6795,12.9215,7.3443000000000005,17.563200000000002,6.404100000000001,6.2866,23.5914,11.0911,3.2409,28.2256,11.5844,10.2181,6.871899999999999,13.4574,8.479299999999999,1.5352999999999999,22.736900000000002,6.3775,18.9143,7.0998,20.576700000000002,24.7227,7.581,9.782399999999999,7.2992
