,DEPOT,C001,C002,C003,C004,C005,C006,C007,C008,C009,C010,C011,C012,C013,C014,C015,C016,C017,C018,C019,C020,C021,C022,C023,C024,C025,C026,C027,C028,C029,C030,C031,C032,C033,C034,C035,C036,C037,C038,C039,C040,C041,C042,C043,C044,C045,C046,C047,C048,C049,C050,C051,C052,C053,C054,C055,C056,C057,C058,C059,C060,C061,C062,C063,C064,C065,C066,C067,C068,C069,C070,C071,C072,C073,C074,C075,C076,C077,C078,C079,C080,C081,C082,C083,C084,C085,C086,C087,C088,C089,C090,C091,C092,C093,C094,C095,C096,C097,C098,C099,C100,EVS01816,EVS03706,EVS01192,EVS00826,EVS01689,EVS04365,EVS01245,EVS02923,EVS02443,EVS00810,EVS00552,EVS04298,EVS04889,EVS02893,EVS04734,EVS01509,EVS02225,EVS04773,EVS01283,EVS02094,EVS03684,EVS04400,EVS00534,EVS02556,EVS01342,EVS03542,EVS02273,EVS03776,EVS04293,EVS00405
C081,4.8938999999999995,6.1179,7.9992,27.6064,9.1845,5.8864,4.4161,26.2028,9.088700000000001,5.6585,5.4795,5.1705,7.2379,6.938,2.4246,6.1425,5.3045,2.2912,5.1027,11.4734,5.451,4.4697,26.8705,1.9228,3.3514,3.5635,4.8898,6.6676,6.3443000000000005,8.849,4.634,27.5186,5.2767,5.4236,5.938899999999999,9.463,15.600200000000001,7.9589,8.0779,3.6372,5.6018,7.0318000000000005,7.1405,6.7402,5.668,4.2703999999999995,28.3007,6.5291999999999994,14.7537,17.3388,7.5083,8.6262,13.4958,5.0114,28.3564,6.3744,4.054,5.3067,17.449900000000003,20.5682,9.8437,5.5825,15.978200000000001,4.535699999999999,8.9301,2.2205,19.0194,8.003,4.8006,8.0612,10.946200000000001,22.1169,4.1107,5.665,6.1592,5.4189,8.1684,2.2163000000000004,7.8641000000000005,6.9458,4.583,0.0,10.1169,4.8457,6.3478,21.984099999999998,11.158299999999999,6.5631,9.6126,15.842799999999999,5.269399999999999,7.4353,14.0656,15.8691,10.796899999999999,6.4041999999999994,4.9654,6.4975,4.1713000000000005,2.8773,2.719,8.1046,3.5796,6.0655,25.6582,2.3834,15.082600000000001,14.1569,11.249600000000001,21.9663,5.061,5.653,27.9946,7.197100000000001,7.54,29.4611,5.3787,7.038399999999999,1.6591,7.0185,3.63,6.2028,27.14,5.0853,23.3175,1.887,24.9799,25.9582,5.1801,10.9534,8.8017
C082,6.6037,7.9957,14.1836,25.3837,14.0648,7.7642,12.2839,30.9932,1.3747,11.435799999999999,11.2433,13.1874,13.7066,4.4508,12.3857,3.4874,6.2867,5.7116999999999996,12.8201,8.3744,8.0928,10.0053,31.661,11.884,7.1375,9.6335,6.4087,6.0817,12.1081,6.3343,12.3514,25.2958,12.4906,11.4876,13.7622,6.948300000000001,20.390700000000002,13.738700000000001,7.0,8.7665,13.2289,6.0955,12.9043,7.4852,4.3457,5.631600000000001,33.0912,12.293,19.5441,22.1293,9.3861,8.5445,12.815700000000001,4.6011999999999995,26.1337,12.138200000000001,8.0592,7.6693999999999996,22.240299999999998,18.3454,1.1228,8.5404,20.7686,4.1381000000000006,2.381,12.1816,16.7967,11.8349,6.9699,9.0602,4.5023,19.894099999999998,9.8103,5.9582,11.923,6.1943,2.3335,11.625,5.3769,12.7096,6.4608,10.3916,0.0,12.1123,3.2704,19.7613,8.0592,13.9711,11.9481,20.6333,7.6321,13.9039,18.856099999999998,20.659599999999998,7.6979,13.8122,5.7003,8.0282,6.4012,8.883899999999999,9.781799999999999,11.9365,5.2642,5.2021999999999995,23.4354,8.961799999999998,12.8599,18.947400000000002,1.6120999999999999,19.743599999999997,12.43,12.3125,25.7718,9.5325,4.3681,34.2515,10.0259,8.2901,9.8732,11.8988,6.9207,5.221,24.9173,12.0366,21.0947,11.1022,22.757099999999998,30.7486,12.909799999999999,7.8544,2.3577
C083,14.350100000000001,5.2627,3.8314,34.8613,4.612100000000001,4.312,4.1417,27.986,10.699200000000001,7.8908000000000005,9.0342,4.8633999999999995,2.6655,13.9285,5.9221,12.9632,14.0332,5.5901000000000005,7.2954,13.0839,10.139100000000001,1.2179,28.6538,5.420100000000001,8.0396,1.9357,14.1552,13.8282,8.571,15.812,6.3789,34.7735,4.4388000000000005,7.206899999999999,7.7222,16.426,17.3835,3.3865,16.477700000000002,2.467,1.3469,15.5732,8.8,15.2316,11.2889,10.2947,30.084,10.6501,16.537,19.1221,5.6629,6.7808,8.9233,12.5667,35.6113,10.4954,8.7421,9.9949,19.2332,27.8231,11.4541,10.270700000000001,17.7615,8.237200000000001,11.6182,4.9049,26.2743,12.6911,14.716299999999999,12.7494,15.5214,29.3718,1.9545,13.7047,8.3859,13.940700000000001,13.286200000000001,4.7111,14.8546,11.0667,5.8583,5.035,11.7274,0.0,12.0468,29.239,6.9957,8.3464,5.2038,17.626099999999997,9.9575,2.8628,15.8489,17.6524,12.407399999999999,8.1875,14.2321,6.2575,10.3604,6.1763,2.4975,12.7927,6.8785,12.9486,32.9131,5.682300000000001,22.3375,15.9402,12.860100000000001,29.2212,6.8442,7.4363,35.2495,2.4611,13.845799999999999,31.244400000000002,1.9367,6.7984,4.264399999999999,2.4461,5.600899999999999,13.531,34.395,6.868600000000001,30.572400000000002,4.1109,32.2348,27.7415,6.9634,12.5639,13.3768
C084,3.3399,8.7073,14.895299999999999,23.3631,14.7765,8.4759,12.9956,27.794,2.2177,8.3376,8.0441,10.6768,14.4182,2.2180999999999997,6.8543,0.2154,2.9067,5.4361999999999995,9.2872,9.0861,4.8936,10.717,28.4618,6.7048000000000005,3.8378,10.3452,2.945,2.7316,8.9089,4.6418,8.8185,23.2752,13.202200000000001,8.3895,10.1357,5.2558,17.1915,14.450299999999999,4.7673000000000005,9.478200000000001,13.9406,3.8628,9.7051,4.0513,1.2707,2.3639,29.8919,9.0938,16.3449,18.9301,10.0978,9.256200000000002,13.5274,1.3335,24.1131,8.939,4.8601,4.4702,19.0411,16.3249,3.0376,5.3412,17.5694,4.2465,5.0887,7.4895,14.7761,8.6357,3.6702,5.6303,7.1048,17.8735,10.522,2.5782,8.723799999999999,2.4642,1.8215,7.4756,3.1441999999999997,9.510399999999999,7.1725,6.2919,3.3108,12.8239,0.0,17.7407,8.7709,10.7719,12.6597,17.434099999999997,4.4329,14.6156,15.6569,17.4604,8.409600000000001,10.613,2.4325,8.7399,3.1015,9.595600000000001,10.4935,8.7373,3.8221,1.8222,21.414900000000003,9.6735,10.8393,15.7481,4.4435,17.723,9.257700000000002,9.2144,23.7512,10.244200000000001,2.6755999999999998,31.0523,10.7375,9.0018,7.594399999999999,12.6105,7.6324,2.4674,22.8967,9.2821,19.0742,7.8222,20.7365,27.549400000000002,9.3769,8.5661,4.9601999999999995
C085,18.7533,24.726,30.9139,15.263,30.795099999999998,24.4945,29.014200000000002,44.2857,19.2315,22.4336,21.2937,26.7725,30.436799999999998,15.780899999999999,22.95,17.583299999999998,17.6711,21.8492,24.9698,25.4742,20.2424,26.735599999999998,44.9535,22.8005,19.287200000000002,26.363799999999998,18.558400000000002,16.765099999999997,22.1584,15.8809,24.501099999999997,10.0615,29.2209,23.6373,23.8126,15.933,30.441,30.4689,17.256,25.4968,29.9592,16.7941,22.9547,17.6822,17.846,18.5378,46.3837,22.343400000000003,29.5945,32.1796,26.116400000000002,25.644299999999998,29.9155,17.620099999999997,10.8994,22.188599999999997,20.2089,19.8191,32.2907,2.3667,20.0514,20.690099999999997,30.819,20.826700000000002,22.599400000000003,23.5852,3.6409000000000002,21.8852,19.1195,18.6294,24.6155,0.8282,26.540599999999998,17.342599999999997,21.9733,17.478099999999998,18.7345,23.5713,16.0755,22.759900000000002,23.1911,22.3876,20.3246,28.8425,17.7886,0.0,25.159,24.0214,28.6783,30.6836,19.7818,30.6342,28.9064,30.7099,24.7977,23.862599999999997,17.4464,25.128,18.5508,25.6142,26.5121,21.9868,20.551599999999997,16.4972,13.3148,25.6921,13.4632,28.997700000000002,21.4573,0.0177,24.5797,24.4622,10.537600000000001,26.2628,16.5216,47.544,26.7561,25.3898,23.690099999999997,28.629099999999998,23.651,16.4611,14.7966,24.1863,3.9564,23.918,12.6365,44.0411,25.0595,24.9542,22.4709
C086,10.6569,2.7542,8.819700000000001,30.6175,8.956700000000001,3.1921999999999997,11.0486,35.0464,6.7141,15.4889,15.2965,11.7704,7.6537,9.9434,13.164299999999999,8.4351,10.3399,10.5339,15.8424,5.413399999999999,12.1459,7.434699999999999,35.7141,12.6625,11.190700000000001,8.1525,10.4619,10.1349,16.1612,11.8269,15.373700000000001,30.5296,11.3457,15.540799999999999,16.6786,12.4409,24.443900000000003,8.3747,12.4926,9.5451,8.2441,10.748299999999999,16.9575,11.5384,7.5957,10.4413,37.1443,16.3462,23.5973,26.1825,2.7243000000000004,0.7132000000000001,4.5524,8.8734,31.3675,16.191399999999998,12.1124,11.7226,26.2935,23.5793,7.4691,12.5936,24.8218,6.9588,5.1802,12.9601,22.0305,15.8881,11.023,13.417399999999999,7.9395,25.128,5.8651,10.0114,15.9762,10.247399999999999,9.3011,12.4035,10.8695,16.7628,4.4668,11.1701,7.7423,7.1274,8.3535,24.995099999999997,0.0,18.0242,4.2352,24.686400000000003,11.6853,7.851100000000001,22.909299999999998,24.712799999999998,4.7368999999999994,17.8654,10.538799999999998,2.8846999999999996,10.4543,9.6625,8.7143,15.989700000000001,10.7917,9.2554,28.6693,9.7403,18.093700000000002,23.0005,8.875,24.977400000000003,15.800600000000001,16.3657,31.005599999999998,4.5476,9.860700000000001,38.3047,5.041,1.6913,10.6518,6.7907,7.6993,9.8378,30.1511,15.825,26.328599999999998,11.880799999999999,27.991,34.8018,15.919799999999999,4.8934,5.794899999999999
C087,8.1908,12.2883,11.1395,29.127200000000002,12.4771,12.056799999999999,7.1769,20.8848,12.7624,2.6329000000000002,2.8209,6.7303999999999995,10.2296,9.4052,4.5088,10.5583,7.5875,8.6501,5.0774,18.2144,6.052,8.208200000000001,21.5525,4.7278,7.0986,7.4014,8.191699999999999,8.905100000000001,2.3577,8.7248,3.778,29.0393,8.0993,2.6594,0.6243,8.638200000000001,10.2823,10.9506,7.222600000000001,8.1434,8.7622,7.8786000000000005,2.3984,6.959,10.407399999999999,8.5406,22.9827,4.2597,9.4357,12.0209,13.761700000000001,14.8796,17.0221,9.4484,29.877200000000002,4.1049,5.8529,6.334,12.1319,22.089,13.8154,5.4403999999999995,10.660200000000001,10.8504,15.3397,4.7373,20.540200000000002,6.9349,7.3104,7.2059,17.3558,23.637700000000002,7.8492,8.5401,2.1726,8.4573,12.584100000000001,5.498600000000001,8.9294,4.6763,10.7534,6.681100000000001,14.0886,8.0988,10.7636,23.5048,17.8992,0.0,13.3026,10.524799999999999,6.532100000000001,10.427,8.7476,10.551200000000001,17.5379,0.2626,8.6865,12.6679,8.156,9.2363,7.0368,7.0365,8.7536,9.2181,27.179,8.742299999999998,16.6034,8.838899999999999,15.2563,23.487099999999998,1.8822,1.6662000000000001,29.5153,10.559899999999999,11.6981,24.143099999999997,10.0355,13.2088,7.013199999999999,10.544799999999999,9.8004,9.089799999999999,28.6608,2.0444,24.8383,6.2848999999999995,26.500700000000002,20.6402,1.9603,17.6944,15.211200000000002
C088,14.177100000000001,3.2896,6.0376,34.688300000000005,5.9188,3.7275,8.9653,32.5898,10.526200000000001,12.4946,13.8551,9.3732,5.5605,13.7555,10.1767,12.7901,13.860100000000001,9.4791,11.8991,9.4336,15.6662,5.4725,33.2576,9.6748,11.127600000000001,6.190300000000001,13.9821,13.6552,13.174700000000001,15.639,10.9826,34.6004,10.2996,11.8106,12.325899999999999,16.2529,21.987299999999998,5.5926,16.3046,5.2193000000000005,5.8469,15.4002,13.403799999999999,15.0586,11.1159,10.1217,34.6877,14.9048,21.140700000000002,23.725900000000003,1.6661,4.0077,6.8193,12.393600000000001,35.438300000000005,14.75,12.1075,15.242899999999999,23.8369,27.6501,11.2811,16.113799999999998,22.3652,8.0642,11.445200000000002,9.159600000000001,26.1013,19.4083,14.543299999999999,16.9377,15.3483,29.1988,6.2091,13.531600000000001,12.989700000000001,13.767700000000001,13.1132,8.9657,14.6816,15.321299999999999,5.6853,9.2897,11.5543,5.1652,11.873700000000001,29.065900000000003,4.2225,12.9501,0.0,22.2298,15.2055,5.757899999999999,20.4527,22.2562,8.757100000000001,12.7913,14.0591,3.8811999999999998,10.187299999999999,8.6105,6.7522,19.509900000000002,9.031600000000001,12.7756,32.7401,8.6884,22.1645,20.5439,12.687,29.0482,11.448,12.04,35.0764,2.592,13.672799999999999,35.848099999999995,3.0853,3.6815,8.519,3.7528,5.4278,13.358,34.2219,11.4724,30.3994,8.3655,32.0618,32.3452,11.567200000000001,8.9136,13.2038
C089,15.5541,24.8295,21.061799999999998,34.4401,22.3994,24.598,17.0992,13.2057,20.125799999999998,11.408100000000001,11.8125,16.6527,20.1519,16.7685,14.4311,17.921599999999998,14.9508,16.7583,14.8596,25.5777,13.4173,18.1305,13.8735,14.6501,14.4501,17.323700000000002,15.555,16.2684,11.3493,16.0882,13.700299999999999,36.4026,18.0216,11.2369,10.94,16.0015,0.623,20.8729,14.1693,18.0657,18.6845,15.2419,10.975100000000001,14.322299999999998,17.7707,15.9039,15.303700000000001,10.5236,3.4668,7.1112,23.684,25.747799999999998,26.9444,16.811700000000002,37.2405,10.6784,13.4671,13.697299999999998,3.4492,29.4523,21.1787,12.8098,1.7902,18.4547,22.703,14.659600000000001,27.9035,11.1281,14.6737,12.5236,24.719099999999997,31.001,17.7715,15.9034,11.164200000000001,15.8206,19.947400000000002,15.4209,16.2927,11.5031,23.2946,16.6034,21.451900000000002,18.021,18.126900000000003,30.8682,25.2625,10.8683,23.2249,0.0,13.8954,20.3493,1.7097,0.4702,24.9012,10.99,16.049799999999998,25.2315,15.5193,18.767,16.9591,11.229700000000001,16.2438,16.5815,34.686,18.273,23.9667,3.9293,22.6196,30.8504,11.664399999999999,11.585,36.878699999999995,20.4821,19.061400000000003,16.464,19.9578,25.4934,16.9355,20.4671,19.7227,16.453200000000002,33.8554,12.1524,32.2016,16.2072,36.0856,12.9611,12.803700000000001,25.0577,22.5745
C090,1.7247999999999999,11.0006,17.188599999999997,25.122700000000002,17.0698,10.7691,10.0048,23.9885,6.2968,4.431100000000001,4.2387,9.7204,16.7115,3.1639,5.8979,4.0549,1.1715,4.9896,7.911899999999999,11.7488,1.0880999999999998,10.0583,24.656299999999998,5.748399999999999,2.4640999999999997,9.1521,1.7257,2.4394,5.1034,3.9343000000000004,6.9464,25.0348,10.8654,4.483,6.7576,3.8461999999999996,13.386,16.743599999999997,2.8556999999999997,11.7714,11.1905,1.8288,5.8997,1.3911,3.904,2.419,26.0865,5.2883000000000004,12.5395,15.124600000000001,12.3911,11.918899999999999,16.1901,2.945,25.872700000000002,5.1336,1.6985,0.6648,15.235700000000001,18.084400000000002,7.3498,1.5358,13.764,4.624899999999999,8.8741,6.5332,16.535700000000002,4.8302,1.1378,2.8435,10.8902,19.6331,12.815299999999999,2.0742,4.9183,1.9910999999999999,6.0807,6.5192,2.6881,5.704899999999999,9.4657,5.9453000000000005,7.623,10.434299999999999,4.2602,19.5003,11.4336,6.966399999999999,14.953,13.6286,0.0,16.908900000000003,11.8514,13.6549,11.072299999999998,6.807600000000001,2.1831,11.4026,1.6895,6.2444,8.3077,4.9318,3.587,2.7527,23.174400000000002,5.7505,12.5989,11.9427,8.790700000000001,19.482599999999998,5.4254,5.3078,25.5108,12.5375,4.7577,27.2469,13.0308,11.6645,7.2478,14.903799999999999,9.925600000000001,2.6244,24.656299999999998,5.3987,20.8337,7.3055,22.4961,23.744,6.6023000000000005,11.2288,8.7456
C091,15.1735,6.0861,1.6645,35.6847,3.1015,5.1354,4.671,30.101,11.5226,10.005799999999999,11.1492,5.3927,0.1974,14.7519,8.536200000000001,13.7865,14.8565,8.2042,9.4104,13.907200000000001,16.6625,3.832,30.7688,8.0342,10.6537,4.5498,14.9785,14.6515,10.686,16.6353,8.142100000000001,35.5968,5.235399999999999,9.3219,9.837200000000001,17.249299999999998,19.4985,1.2195,17.301,5.0811,1.8664,16.3966,10.915,16.055,12.1123,11.118,32.199,13.2642,18.652,21.237099999999998,6.4863,7.6042,9.874,13.39,36.4347,13.109399999999999,11.356200000000001,16.2392,21.348200000000002,28.6465,12.2775,17.1102,19.8765,9.0606,12.441600000000001,7.519,27.0977,15.305200000000001,15.5397,17.934099999999997,16.3447,30.1951,4.5686,14.528,10.5009,14.764100000000001,14.1095,7.3252,15.678,13.6808,6.6817,7.649100000000001,12.5507,2.4326,12.8701,30.0623,7.819100000000001,10.4614,5.7039,19.7411,16.2019,0.0,17.963900000000002,19.767400000000002,13.2307,10.3025,15.0555,7.0809,11.1837,9.6069,5.1116,15.406799999999999,10.028,13.772,33.7364,8.2964,23.1609,18.0552,13.683399999999999,30.0446,8.959299999999999,9.5513,36.0728,3.2844,14.6692,33.3594,3.5677,7.6218,6.8785,2.7011,6.4242,14.3544,35.218300000000006,8.983600000000001,31.395799999999998,6.725,33.058099999999996,29.8565,9.0784,13.3873,14.2001
C092,13.292,22.5675,18.7997,36.7917,20.137400000000003,22.336,14.8371,15.5573,17.8637,9.1461,9.5504,14.390600000000001,17.8898,14.5065,12.169,15.6595,12.6887,14.4963,12.5976,23.3157,11.155299999999999,15.8684,16.2251,12.388,12.1881,15.0616,13.2929,14.0064,9.087299999999999,13.8261,11.4382,34.1406,15.7595,8.9748,8.678,13.7395,1.7643,18.610799999999998,11.9073,15.803600000000001,16.422400000000003,12.9798,8.7131,12.0603,15.508700000000001,13.6418,17.6553,8.2616,1.7570999999999999,6.0856,21.4219,23.485799999999998,24.682299999999998,14.5496,34.9785,8.4163,11.2051,11.4352,6.8045,27.1902,18.9166,10.547799999999999,3.4876,16.192700000000002,20.440900000000003,12.3975,25.6415,8.866100000000001,12.411700000000002,10.2616,22.457,28.7389,15.5095,13.6413,8.9022,13.5586,17.6854,13.1588,14.030700000000001,9.241,21.0326,14.341299999999999,19.1899,15.759,15.8649,28.606099999999998,23.0005,8.6063,20.962799999999998,1.691,11.633299999999998,18.0872,0.0,2.1612,22.639200000000002,8.728,13.787799999999999,22.9694,13.257200000000001,16.505,14.6971,8.9677,13.9817,14.3194,37.0376,16.011,21.7047,2.9036,20.3575,28.5884,9.402299999999999,9.323,34.6166,18.2201,16.799400000000002,18.8156,17.695700000000002,23.2313,14.673399999999999,18.205,17.4606,14.1911,36.207,9.8903,29.9395,13.9451,38.4372,15.312700000000001,10.5416,22.7957,20.3124
C093,15.5804,24.855900000000002,21.088099999999997,34.4664,22.4258,24.6244,17.1255,13.2321,20.152099999999997,11.4345,11.838799999999999,16.679,20.1782,16.794900000000002,14.4574,17.9479,14.9771,16.7847,14.886,25.6041,13.443700000000002,18.1568,13.899799999999999,14.6764,14.4765,17.35,15.581299999999999,16.2948,11.3756,16.1145,13.726600000000001,36.429,18.047900000000002,11.263200000000001,10.9664,16.0279,0.9579,20.8992,14.1957,18.092,18.7108,15.2682,11.0015,14.348700000000001,17.797099999999997,15.930200000000001,15.33,10.55,3.937,9.360100000000001,23.7103,25.7742,26.9707,16.838,37.2669,10.7047,13.4935,13.723600000000001,2.9519,29.4786,21.205,12.836200000000002,1.4712,18.481099999999998,22.7293,14.6859,27.9299,11.1545,14.7001,12.55,24.7454,31.0273,17.797900000000002,15.9297,11.1906,15.847,19.9738,15.4472,16.3191,11.529399999999999,23.321,16.6297,21.4783,18.047400000000003,18.153299999999998,30.8945,25.2889,10.8947,23.2512,0.4702,13.921700000000001,20.3756,2.1799,0.0,24.927599999999998,11.016399999999999,16.0762,25.2578,15.5456,18.793400000000002,16.9855,11.2561,16.2701,16.6078,34.712300000000006,18.299400000000002,23.9931,6.178100000000001,22.6459,30.8768,11.690700000000001,11.6114,36.905,20.5085,19.087799999999998,16.4904,19.984099999999998,25.5197,16.9618,20.4934,19.749,16.4795,33.881699999999995,12.178700000000001,32.2279,16.2335,36.1119,12.9875,12.83,25.0841,22.6008
C094,9.8314,5.8448,15.3873,29.792099999999998,15.2685,7.4859,13.4875,34.2209,6.2715,14.6635,14.4711,14.391,14.910200000000001,9.1244,12.0101,7.6097,9.5145,8.319700000000001,14.6882,0.6765,11.3205,11.2089,34.8887,11.508299999999998,10.3653,10.837200000000001,9.6365,9.3095,15.335799999999999,10.820200000000002,14.2195,29.7042,13.6942,14.715399999999999,16.99,11.4342,23.6184,14.9423,10.9486,9.9701,14.4326,9.922799999999999,16.1321,10.7129,6.7702,9.6158,36.3189,15.520700000000001,22.771900000000002,25.357,7.3545,5.3434,9.614600000000001,8.0479,30.542099999999998,15.366,11.287,10.897200000000002,25.4681,22.7538,7.894100000000001,11.7682,23.996299999999998,5.9189,2.9926,11.8059,21.205099999999998,15.0626,10.1976,12.592,5.752,24.3025,11.0139,9.186,15.1507,9.422,9.7262,11.2493,9.8029,15.937299999999999,6.1825,10.0159,4.7413,13.3159,7.5281,24.169700000000002,4.8581,17.1988,8.8654,23.861,10.8598,15.1076,22.0838,23.8873,0.0,17.04,9.7134,5.402100000000001,9.6289,8.508299999999998,10.9855,15.164200000000001,7.872199999999999,8.4299,27.843799999999998,8.5861,17.2683,22.175099999999997,4.423,24.152,14.6464,15.5402,30.1802,10.7361,10.2858,37.4792,11.2295,5.664,9.4976,13.1024,8.1243,9.0123,29.3257,14.6708,25.5031,10.726600000000001,27.1655,33.9763,14.765600000000001,0.1565,3.6074
C095,8.0319,12.1295,10.9807,28.968400000000003,12.318299999999999,11.898,7.018,20.9902,12.6036,2.4741,2.6620999999999997,6.5716,10.070799999999998,9.2464,4.35,10.3994,7.4286,8.491200000000001,4.9186000000000005,18.0556,5.8932,8.0494,21.6579,4.569,6.9398,7.2426,8.0328,8.7463,2.1989,8.566,3.6191999999999998,28.8805,7.9405,2.5005,0.4653,8.4794,10.3876,10.791799999999999,7.0637,7.9846,8.603399999999999,7.7197,2.2396,6.8002,10.2486,8.3817,23.088099999999997,4.100899999999999,9.5411,12.1262,13.6029,14.720799999999999,16.8633,9.2896,29.718400000000003,3.9461,5.694100000000001,6.1751000000000005,12.2373,21.9302,13.656600000000001,5.2816,10.765600000000001,10.6915,15.1808,4.5785,20.381400000000003,6.5657,7.1516,7.047,17.196900000000003,23.4788,7.6903999999999995,8.3813,2.0138,8.2985,12.4253,5.3398,8.7706,4.5175,10.5946,6.5223,13.929799999999998,7.9399,10.6048,23.346,17.7404,0.2626,13.143799999999999,10.6302,6.3732,10.2682,8.853,10.656600000000001,17.379099999999998,0.0,8.527700000000001,12.5091,7.9971000000000005,9.077399999999999,6.878,6.6673,8.5948,9.059299999999999,27.0201,8.5834,16.444599999999998,8.9443,15.0975,23.3283,1.7234,1.5074,29.3565,10.401,11.539299999999999,24.2485,9.876700000000001,13.05,6.8544,10.386,9.6415,8.931,28.502,1.8856,24.6794,6.1261,26.3418,20.7456,1.8015,17.5356,15.052299999999999
C096,1.355,9.0178,15.2058,22.6668,15.087,8.786299999999999,9.012799999999999,25.809099999999997,4.314,6.251600000000001,6.0592,9.3382,14.7287,1.9984000000000002,5.5157,1.9174,1.7655999999999998,4.2796,7.5355,9.766,2.9086,11.0274,26.4768,5.3662,1.8529,10.655700000000001,1.2718,1.728,6.9239,3.9094,7.0668,22.5789,10.223,6.3035,8.578100000000001,4.5234,15.2065,14.7608,3.5315,9.7886,14.251100000000001,2.3414,7.7202,2.0664000000000002,1.7745,0.9417000000000001,27.907,7.108899999999999,14.36,16.9451,10.4082,9.9361,14.2073,0.7863,23.4168,6.9541,2.8752,2.4853,17.0562,15.6286,5.367,3.3563,15.5845,3.3731,6.8911999999999995,6.1509,14.079799999999999,6.6508,1.6852,4.1155,8.907399999999999,17.1773,10.8324,1.374,6.7388,0.4793,3.9432,6.137,2.9245,7.5255,7.4829,4.9533000000000005,5.6402,13.1344,2.1227,17.044400000000003,9.4508,8.7869,12.9702,15.4491,2.448,14.9261,13.671899999999999,15.4755,9.0895,8.6281,0.0,9.419799999999999,1.1165,5.5344,7.6653,6.7523,2.9819,1.1259000000000001,20.7186,5.0404,10.143,13.763200000000001,6.8079,17.0267,7.2459,7.1284,23.0549,10.5546,2.6004,29.067400000000003,11.048,9.681700000000001,6.2558,12.9209,7.9428,1.2631,22.200400000000002,6.8525,18.3779,6.4837,20.0403,25.5645,7.6251999999999995,9.246,6.7628
C097,9.5384,1.0951,8.6595,29.4991,8.540700000000001,2.1881999999999997,8.2364,33.9279,5.8305,12.0566,11.8777,8.8013,8.1824,9.0598,8.7161,8.0945,9.2215,6.2948,11.394200000000001,6.091600000000001,11.0275,4.5063,34.595699999999994,8.2143,7.9433,4.887,9.3435,9.0165,12.7424,10.943299999999999,10.9255,29.4112,8.443100000000001,11.7151,12.2304,11.5573,23.325400000000002,8.2145,11.609,4.719,7.4908,9.6299,13.5387,10.4199,6.4772,6.937399999999999,36.0259,12.927299999999999,22.478900000000003,25.064,2.28,2.6572,5.4688,7.755,30.2491,12.7726,8.923200000000001,10.6042,25.175099999999997,22.460900000000002,6.5854,11.475200000000001,23.703400000000002,4.879899999999999,5.8803,8.512,20.9121,14.7696,9.9046,12.299,8.967600000000001,24.0095,4.3113,8.893,12.5573,9.129,8.4175,7.9554,9.985899999999999,13.3439,2.1176,6.722,6.8587,6.3741,7.2351,23.8767,2.8721,12.8546,3.8239,23.568,10.566799999999999,8.3798,21.7908,23.5943,5.415100000000001,12.6957,9.420399999999999,0.0,7.003,5.214300000000001,5.7343,14.8712,5.847300000000001,8.136899999999999,27.5508,5.2922,16.9753,21.882099999999998,7.9914,23.859,11.3524,11.9445,29.8872,3.7944,8.9771,37.1863,4.0059000000000005,1.1934,6.203600000000001,6.3747,2.6968,8.719299999999999,29.032700000000002,11.3768,25.210099999999997,7.432600000000001,26.8725,33.6834,11.4716,5.5716,6.823
C098,1.0206,9.889,16.0769,23.538,15.958200000000001,9.6575,8.6401,25.4739,5.1852,6.6263000000000005,5.7241,8.9655,15.5999,2.8695999999999997,5.143,2.524,1.4313,3.7249,7.5759,10.6372,2.5735,8.6936,26.1417,4.9935,1.5178,7.7874,1.2654,2.5991999999999997,6.5888,4.780600000000001,7.1072,23.4501,9.5007,6.6781999999999995,8.4244,5.3946000000000005,14.8714,15.632,3.807,10.659799999999999,9.8258,2.7807,7.3851,2.3419,2.3811,0.38339999999999996,27.571900000000003,6.7738000000000005,14.024899999999999,16.61,11.279399999999999,10.8073,15.0785,1.3929,24.288,6.619,2.5401,2.1502,16.7211,16.4998,6.2382,3.0212,15.2494,2.9379,7.7623999999999995,5.7782,14.951,6.315600000000001,1.3500999999999999,3.7811999999999997,9.7786,18.0485,8.3346,1.7918,6.4037,0.9203,4.5499,5.7643,3.7956999999999996,7.190300000000001,8.3541,4.5806000000000004,6.5114,9.069600000000001,2.7293000000000003,17.915599999999998,10.322,8.451799999999999,13.8414,15.114,2.1128,15.7972,13.336799999999998,15.1403,9.960700000000001,8.293,0.897,10.291,0.0,4.9798,6.943,6.4172,2.4266,1.9970999999999999,21.5898,4.4858,11.0142,13.4281,7.6791,17.8979,7.546399999999999,7.503100000000001,23.926099999999998,11.425799999999999,3.4716,28.7323,11.9192,10.5529,5.883100000000001,13.7921,8.814,2.1343,23.0716,7.5708,19.2491,6.1109,20.9114,25.229400000000002,7.6656,10.1172,7.634
